project,score_mode,use_diff,stage2,use_stopword,adddel,DependentName,DependentValue
Math-60b,rank,False,True,False,add,num_iters,6
Math-60b,rank,False,True,False,all-sep,rank,20
Math-60b,rank,False,True,False,all-sep,num_iters,5
Math-60b,rank,False,True,False,all-uni,rank,20
Math-60b,rank,False,True,False,all-uni,num_iters,6
Math-60b,rank,False,True,False,del,rank,20
Math-60b,rank,False,True,False,del,num_iters,6
Math-60b,rank,False,True,True,add,rank,17
Math-60b,rank,False,True,True,add,num_iters,6
Math-60b,rank,False,True,True,all-sep,rank,19
Math-60b,rank,False,True,True,all-sep,num_iters,6
Math-60b,rank,False,True,True,all-uni,rank,17
Math-60b,rank,False,True,True,all-uni,num_iters,6
Math-60b,rank,False,True,True,del,rank,17
Math-60b,rank,False,True,True,del,num_iters,6
Math-60b,rank,False,skip,False,add,rank,26
Math-60b,rank,False,skip,False,add,num_iters,6
Math-60b,rank,False,skip,False,all-sep,rank,24
Math-60b,rank,False,skip,False,all-sep,num_iters,6
Math-60b,rank,False,skip,False,all-uni,rank,26
Math-60b,rank,False,skip,False,all-uni,num_iters,6
Math-60b,rank,False,skip,False,del,rank,26
Math-60b,rank,False,skip,False,del,num_iters,6
Math-60b,rank,False,skip,True,add,rank,22
Math-60b,rank,False,skip,True,add,num_iters,6
Math-60b,rank,False,skip,True,all-sep,rank,23
Math-60b,rank,False,skip,True,all-sep,num_iters,6
Math-60b,rank,False,skip,True,all-uni,rank,22
Math-60b,rank,False,skip,True,all-uni,num_iters,6
Math-60b,rank,False,skip,True,del,rank,22
Math-60b,rank,False,skip,True,del,num_iters,6
Math-60b,rank,True,False,False,add,rank,26
Math-60b,rank,True,False,False,add,num_iters,5
Math-60b,rank,True,False,False,all-sep,rank,19
Math-60b,rank,True,False,False,all-sep,num_iters,4
Math-60b,rank,True,False,False,all-uni,rank,26
Math-60b,rank,True,False,False,all-uni,num_iters,5
Math-60b,rank,True,False,False,del,rank,23
Math-60b,rank,True,False,False,del,num_iters,6
Math-60b,rank,True,False,True,add,rank,29
Math-60b,rank,True,False,True,add,num_iters,7
Math-60b,rank,True,False,True,all-sep,rank,31
Math-60b,rank,True,False,True,all-sep,num_iters,7
Math-60b,rank,True,False,True,all-uni,rank,29
Math-60b,rank,True,False,True,all-uni,num_iters,7
Math-60b,rank,True,False,True,del,rank,23
Math-60b,rank,True,False,True,del,num_iters,6
Math-60b,rank,True,True,False,add,rank,26
Math-60b,rank,True,True,False,add,num_iters,5
Math-60b,rank,True,True,False,all-sep,rank,19
Math-60b,rank,True,True,False,all-sep,num_iters,4
Math-60b,rank,True,True,False,all-uni,rank,26
Math-60b,rank,True,True,False,all-uni,num_iters,5
Math-60b,rank,True,True,False,del,rank,23
Math-60b,rank,True,True,False,del,num_iters,6
Math-60b,rank,True,True,True,add,rank,29
Math-60b,rank,True,True,True,add,num_iters,7
Math-60b,rank,True,True,True,all-sep,rank,31
Math-60b,rank,True,True,True,all-sep,num_iters,7
Math-60b,rank,True,True,True,all-uni,rank,29
Math-60b,rank,True,True,True,all-uni,num_iters,7
Math-60b,rank,True,True,True,del,rank,23
Math-60b,rank,True,True,True,del,num_iters,6
Math-60b,rank,True,skip,False,add,rank,30
Math-60b,rank,True,skip,False,add,num_iters,7
Math-60b,rank,True,skip,False,all-sep,rank,23
Math-60b,rank,True,skip,False,all-sep,num_iters,7
Math-60b,rank,True,skip,False,all-uni,rank,30
Math-60b,rank,True,skip,False,all-uni,num_iters,7
Math-60b,rank,True,skip,False,del,rank,29
Math-60b,rank,True,skip,False,del,num_iters,7
Math-60b,rank,True,skip,True,add,rank,35
Math-60b,rank,True,skip,True,add,num_iters,8
Math-60b,rank,True,skip,True,all-sep,rank,36
Math-60b,rank,True,skip,True,all-sep,num_iters,7
Math-60b,rank,True,skip,True,all-uni,rank,35
Math-60b,rank,True,skip,True,all-uni,num_iters,8
Math-60b,rank,True,skip,True,del,rank,27
Math-60b,rank,True,skip,True,del,num_iters,7
Math-60b,score,False,False,False,add,rank,20
Math-60b,score,False,False,False,add,num_iters,5
Math-60b,score,False,False,False,all-sep,rank,20
Math-60b,score,False,False,False,all-sep,num_iters,6
Math-60b,score,False,False,False,all-uni,rank,20
Math-60b,score,False,False,False,all-uni,num_iters,5
Math-60b,score,False,False,False,del,rank,20
Math-60b,score,False,False,False,del,num_iters,5
Math-60b,score,False,False,True,add,rank,17
Math-60b,score,False,False,True,add,num_iters,6
Math-60b,score,False,False,True,all-sep,rank,19
Math-60b,score,False,False,True,all-sep,num_iters,6
Math-60b,score,False,False,True,all-uni,rank,17
Math-60b,score,False,False,True,all-uni,num_iters,6
Math-60b,score,False,False,True,del,rank,17
Math-60b,score,False,False,True,del,num_iters,6
Math-60b,score,False,True,False,add,rank,20
Math-60b,score,False,True,False,add,num_iters,5
Math-60b,score,False,True,False,all-sep,rank,20
Math-60b,score,False,True,False,all-sep,num_iters,6
Math-60b,score,False,True,False,all-uni,rank,20
Math-60b,score,False,True,False,all-uni,num_iters,5
Math-60b,score,False,True,False,del,rank,20
Math-60b,score,False,True,False,del,num_iters,5
Math-60b,score,False,True,True,add,rank,17
Math-60b,score,False,True,True,add,num_iters,6
Math-60b,score,False,True,True,all-sep,rank,19
Math-60b,score,False,True,True,all-sep,num_iters,6
Math-60b,score,False,True,True,all-uni,rank,17
Math-60b,score,False,True,True,all-uni,num_iters,6
Math-60b,score,False,True,True,del,rank,17
Math-60b,score,False,True,True,del,num_iters,6
Math-60b,score,False,skip,False,add,rank,26
Math-60b,score,False,skip,False,add,num_iters,6
Math-60b,score,False,skip,False,all-sep,rank,24
Math-60b,score,False,skip,False,all-sep,num_iters,6
Math-60b,score,False,skip,False,all-uni,rank,26
Math-60b,score,False,skip,False,all-uni,num_iters,6
Math-60b,score,False,skip,False,del,rank,26
Math-60b,score,False,skip,False,del,num_iters,6
Math-60b,score,False,skip,True,add,rank,22
Math-60b,score,False,skip,True,add,num_iters,6
Math-60b,score,False,skip,True,all-sep,rank,23
Math-60b,score,False,skip,True,all-sep,num_iters,6
Math-60b,score,False,skip,True,all-uni,rank,22
Math-60b,score,False,skip,True,all-uni,num_iters,6
Math-60b,score,False,skip,True,del,rank,22
Math-60b,score,False,skip,True,del,num_iters,6
Math-60b,score,True,False,False,add,rank,26
Math-60b,score,True,False,False,add,num_iters,6
Math-60b,score,True,False,False,all-sep,rank,19
Math-60b,score,True,False,False,all-sep,num_iters,5
Math-60b,score,True,False,False,all-uni,rank,26
Math-60b,score,True,False,False,all-uni,num_iters,6
Math-60b,score,True,False,False,del,rank,23
Math-60b,score,True,False,False,del,num_iters,5
Math-60b,score,True,False,True,add,rank,29
Math-60b,score,True,False,True,add,num_iters,6
Math-60b,score,True,False,True,all-sep,rank,31
Math-60b,score,True,False,True,all-sep,num_iters,6
Math-60b,score,True,False,True,all-uni,rank,29
Math-60b,score,True,False,True,all-uni,num_iters,6
Math-60b,score,True,False,True,del,rank,23
Math-60b,score,True,False,True,del,num_iters,6
Math-60b,score,True,True,False,add,rank,26
Math-60b,score,True,True,False,add,num_iters,6
Math-60b,score,True,True,False,all-sep,rank,19
Math-60b,score,True,True,False,all-sep,num_iters,5
Math-60b,score,True,True,False,all-uni,rank,26
Math-60b,score,True,True,False,all-uni,num_iters,6
Math-60b,score,True,True,False,del,rank,23
Math-60b,score,True,True,False,del,num_iters,5
Math-60b,score,True,True,True,add,rank,29
Math-60b,score,True,True,True,add,num_iters,6
Math-60b,score,True,True,True,all-sep,rank,31
Math-60b,score,True,True,True,all-sep,num_iters,6
Math-60b,score,True,True,True,all-uni,rank,29
Math-60b,score,True,True,True,all-uni,num_iters,6
Math-60b,score,True,True,True,del,rank,23
Math-60b,score,True,True,True,del,num_iters,6
Math-60b,score,True,skip,False,add,rank,30
Math-60b,score,True,skip,False,add,num_iters,6
Math-60b,score,True,skip,False,all-sep,rank,23
Math-60b,score,True,skip,False,all-sep,num_iters,6
Math-60b,score,True,skip,False,all-uni,rank,30
Math-60b,score,True,skip,False,all-uni,num_iters,6
Math-60b,score,True,skip,False,del,rank,29
Math-60b,score,True,skip,False,del,num_iters,6
Math-60b,score,True,skip,True,add,rank,35
Math-60b,score,True,skip,True,add,num_iters,6
Math-60b,score,True,skip,True,all-sep,rank,36
Math-60b,score,True,skip,True,all-sep,num_iters,6
Math-60b,score,True,skip,True,all-uni,rank,35
Math-60b,score,True,skip,True,all-uni,num_iters,6
Math-60b,score,True,skip,True,del,rank,27
Math-60b,score,True,skip,True,del,num_iters,6
Closure-80b,both,False,False,False,add,rank,37
Closure-80b,both,False,False,False,add,num_iters,9
Closure-80b,both,False,False,False,all-sep,rank,24
Closure-80b,both,False,False,False,all-sep,num_iters,8
Closure-80b,both,False,False,False,all-uni,rank,37
Closure-80b,both,False,False,False,all-uni,num_iters,9
Closure-80b,both,False,False,False,del,rank,37
Closure-80b,both,False,False,False,del,num_iters,9
Closure-80b,both,False,False,True,add,rank,12
Closure-80b,both,False,False,True,add,num_iters,7
Closure-80b,both,False,False,True,all-sep,rank,9
Closure-80b,both,False,False,True,all-sep,num_iters,6
Closure-80b,both,False,False,True,all-uni,rank,12
Closure-80b,both,False,False,True,all-uni,num_iters,7
Closure-80b,both,False,False,True,del,rank,12
Closure-80b,both,False,False,True,del,num_iters,7
Closure-80b,both,False,True,False,add,rank,37
Closure-80b,both,False,True,False,add,num_iters,9
Closure-80b,both,False,True,False,all-sep,rank,24
Closure-80b,both,False,True,False,all-sep,num_iters,8
Closure-80b,both,False,True,False,all-uni,rank,37
Closure-80b,both,False,True,False,all-uni,num_iters,9
Closure-80b,both,False,True,False,del,rank,37
Closure-80b,both,False,True,False,del,num_iters,9
Closure-80b,both,False,True,True,add,rank,12
Closure-80b,both,False,True,True,add,num_iters,7
Closure-80b,both,False,True,True,all-sep,rank,9
Closure-80b,both,False,True,True,all-sep,num_iters,6
Closure-80b,both,False,True,True,all-uni,rank,12
Closure-80b,both,False,True,True,all-uni,num_iters,7
Closure-80b,both,False,True,True,del,rank,12
Closure-80b,both,False,True,True,del,num_iters,7
Closure-80b,both,False,skip,False,add,rank,37
Closure-80b,both,False,skip,False,add,num_iters,9
Closure-80b,both,False,skip,False,all-sep,rank,24
Closure-80b,both,False,skip,False,all-sep,num_iters,8
Closure-80b,both,False,skip,False,all-uni,rank,37
Closure-80b,both,False,skip,False,all-uni,num_iters,9
Closure-80b,both,False,skip,False,del,rank,37
Closure-80b,both,False,skip,False,del,num_iters,9
Closure-80b,both,False,skip,True,add,rank,12
Closure-80b,both,False,skip,True,add,num_iters,7
Closure-80b,both,False,skip,True,all-sep,rank,9
Closure-80b,both,False,skip,True,all-sep,num_iters,6
Closure-80b,both,False,skip,True,all-uni,rank,12
Closure-80b,both,False,skip,True,all-uni,num_iters,7
Closure-80b,both,False,skip,True,del,rank,12
Closure-80b,both,False,skip,True,del,num_iters,7
Closure-80b,both,True,False,False,add,rank,12
Closure-80b,both,True,False,False,add,num_iters,6
Closure-80b,both,True,False,False,all-sep,rank,8
Closure-80b,both,True,False,False,all-sep,num_iters,6
Closure-80b,both,True,False,False,all-uni,rank,12
Closure-80b,both,True,False,False,all-uni,num_iters,6
Closure-80b,both,True,False,False,del,rank,32
Closure-80b,both,True,False,False,del,num_iters,9
Closure-80b,both,True,False,True,add,rank,7
Closure-80b,both,True,False,True,add,num_iters,5
Closure-80b,both,True,False,True,all-sep,rank,5
Closure-80b,both,True,False,True,all-sep,num_iters,5
Closure-80b,both,True,False,True,all-uni,rank,7
Closure-80b,both,True,False,True,all-uni,num_iters,5
Closure-80b,both,True,False,True,del,rank,11
Closure-80b,both,True,False,True,del,num_iters,6
Closure-80b,both,True,True,False,add,rank,12
Closure-80b,both,True,True,False,add,num_iters,6
Closure-80b,both,True,True,False,all-sep,rank,8
Closure-80b,both,True,True,False,all-sep,num_iters,6
Closure-80b,both,True,True,False,all-uni,rank,12
Closure-80b,both,True,True,False,all-uni,num_iters,6
Closure-80b,both,True,True,False,del,rank,32
Closure-80b,both,True,True,False,del,num_iters,9
Closure-80b,both,True,True,True,add,rank,7
Closure-80b,both,True,True,True,add,num_iters,5
Closure-80b,both,True,True,True,all-sep,rank,5
Closure-80b,both,True,True,True,all-sep,num_iters,5
Closure-80b,both,True,True,True,all-uni,rank,7
Closure-80b,both,True,True,True,all-uni,num_iters,5
Closure-80b,both,True,True,True,del,rank,11
Closure-80b,both,True,True,True,del,num_iters,6
Closure-80b,both,True,skip,False,add,rank,12
Closure-80b,both,True,skip,False,add,num_iters,6
Closure-80b,both,True,skip,False,all-sep,rank,8
Closure-80b,both,True,skip,False,all-sep,num_iters,6
Closure-80b,both,True,skip,False,all-uni,rank,12
Closure-80b,both,True,skip,False,all-uni,num_iters,6
Closure-80b,both,True,skip,False,del,rank,32
Closure-80b,both,True,skip,False,del,num_iters,9
Closure-80b,both,True,skip,True,add,rank,7
Closure-80b,both,True,skip,True,add,num_iters,5
Closure-80b,both,True,skip,True,all-sep,rank,5
Closure-80b,both,True,skip,True,all-sep,num_iters,5
Closure-80b,both,True,skip,True,all-uni,rank,7
Closure-80b,both,True,skip,True,all-uni,num_iters,5
Closure-80b,both,True,skip,True,del,rank,11
Closure-80b,both,True,skip,True,del,num_iters,6
Closure-80b,rank,False,False,False,add,rank,37
Closure-80b,rank,False,False,False,add,num_iters,7
Closure-80b,rank,False,False,False,all-sep,rank,24
Closure-80b,rank,False,False,False,all-sep,num_iters,7
Closure-80b,rank,False,False,False,all-uni,rank,37
Closure-80b,rank,False,False,False,all-uni,num_iters,7
Closure-80b,rank,False,False,False,del,rank,37
Closure-80b,rank,False,False,False,del,num_iters,7
Closure-80b,rank,False,False,True,add,rank,12
Closure-80b,rank,False,False,True,add,num_iters,6
Closure-80b,rank,False,False,True,all-sep,rank,9
Closure-80b,rank,False,False,True,all-sep,num_iters,6
Closure-80b,rank,False,False,True,all-uni,rank,12
Closure-80b,rank,False,False,True,all-uni,num_iters,6
Closure-80b,rank,False,False,True,del,rank,12
Closure-80b,rank,False,False,True,del,num_iters,6
Closure-80b,rank,False,True,False,add,rank,37
Closure-80b,rank,False,True,False,add,num_iters,7
Closure-80b,rank,False,True,False,all-sep,rank,24
Closure-80b,rank,False,True,False,all-sep,num_iters,7
Closure-80b,rank,False,True,False,all-uni,rank,37
Closure-80b,rank,False,True,False,all-uni,num_iters,7
Closure-80b,rank,False,True,False,del,rank,37
Closure-80b,rank,False,True,False,del,num_iters,7
Closure-80b,rank,False,True,True,add,rank,12
Closure-80b,rank,False,True,True,add,num_iters,6
Closure-80b,rank,False,True,True,all-sep,rank,9
Closure-80b,rank,False,True,True,all-sep,num_iters,6
Closure-80b,rank,False,True,True,all-uni,rank,12
Closure-80b,rank,False,True,True,all-uni,num_iters,6
Closure-80b,rank,False,True,True,del,rank,12
Closure-80b,rank,False,True,True,del,num_iters,6
Closure-80b,rank,False,skip,False,add,rank,37
Closure-80b,rank,False,skip,False,add,num_iters,7
Closure-80b,rank,False,skip,False,all-sep,rank,24
Closure-80b,rank,False,skip,False,all-sep,num_iters,7
Closure-80b,rank,False,skip,False,all-uni,rank,37
Closure-80b,rank,False,skip,False,all-uni,num_iters,7
Closure-80b,rank,False,skip,False,del,rank,37
Closure-80b,rank,False,skip,False,del,num_iters,7
Closure-80b,rank,False,skip,True,add,rank,12
Closure-80b,rank,False,skip,True,add,num_iters,6
Closure-80b,rank,False,skip,True,all-sep,rank,9
Closure-80b,rank,False,skip,True,all-sep,num_iters,6
Closure-80b,rank,False,skip,True,all-uni,rank,12
Closure-80b,rank,False,skip,True,all-uni,num_iters,6
Closure-80b,rank,False,skip,True,del,rank,12
Closure-80b,rank,False,skip,True,del,num_iters,6
Closure-80b,rank,True,False,False,add,rank,12
Closure-80b,rank,True,False,False,add,num_iters,7
Closure-80b,rank,True,False,False,all-sep,rank,8
Closure-80b,rank,True,False,False,all-sep,num_iters,6
Closure-80b,rank,True,False,False,all-uni,rank,12
Closure-80b,rank,True,False,False,all-uni,num_iters,7
Closure-80b,rank,True,False,False,del,rank,32
Closure-80b,rank,True,False,False,del,num_iters,7
Closure-80b,rank,True,False,True,add,rank,7
Closure-80b,rank,True,False,True,add,num_iters,6
Closure-80b,rank,True,False,True,all-sep,rank,5
Closure-80b,rank,True,False,True,all-sep,num_iters,5
Closure-80b,rank,True,False,True,all-uni,rank,7
Closure-80b,rank,True,False,True,all-uni,num_iters,6
Closure-80b,rank,True,False,True,del,rank,11
Closure-80b,rank,True,False,True,del,num_iters,7
Closure-80b,rank,True,True,False,add,rank,12
Closure-80b,rank,True,True,False,add,num_iters,7
Closure-80b,rank,True,True,False,all-sep,rank,8
Closure-80b,rank,True,True,False,all-sep,num_iters,6
Closure-80b,rank,True,True,False,all-uni,rank,12
Closure-80b,rank,True,True,False,all-uni,num_iters,7
